"","BNL_pv_national_current","BNL_wind_onshore_current","BNL_wind_offshore_current","DE_pv_national_current","DE_wind_onshore_current","DE_wind_offshore_current","DK_pv_national_current","DK_wind_onshore_current","DK_wind_offshore_current","FR_pv_national_current","FR_wind_onshore_current","FR_wind_offshore_current","GB_pv_national_current","GB_wind_onshore_current","GB_wind_offshore_current","IBE_pv_national_current","IBE_wind_onshore_current","BNL_load_entsoe_power_statistics","DE_load_entsoe_power_statistics","DK_load_entsoe_power_statistics","FR_load_entsoe_power_statistics","GB_load_entsoe_power_statistics","IBE_load_entsoe_power_statistics"
"264276",0.246484,0.4822536,0.562136,0.3086,0.4317,0.6752,0.1218,0.6075,0.7429,0.3462,0.5636,0.901,0.3365,0.8382,0.7619,0.533004,0.6935025,29042,74405,5173,76231,40831,43099
"264277",0.276674,0.4309368,0.5260752,0.2584,0.4161,0.6715,0.1106,0.5827,0.7515,0.3237,0.5482,0.8858,0.338,0.835,0.7678,0.530582,0.7024605,28687,73833,5139,74081,40946,42732
"264278",0.2707494,0.3862058,0.5102413,0.1929,0.3764,0.6763,0.1243,0.571,0.7556,0.274,0.5272,0.8721,0.2807,0.8188,0.7803,0.4826795,0.713405,28397,72649,4967,71718,40726,41361
"264279",0.2273656,0.3496446,0.4792621,0.1175,0.3086,0.6954,0.1015,0.5578,0.7533,0.2074,0.501,0.8619,0.2063,0.7922,0.7779,0.394334,0.72111,28052,71483,4836,70168,40713,40835
"264280",0.1249038,0.2966484,0.4498021,0.0424,0.2798,0.7082,0.0368,0.5598,0.7555,0.1207,0.4496,0.8226,0.1226,0.7644,0.7809,0.273942,0.7069795,27947,70310,4840,69202,41270,40415
"264281",0.018566,0.2933946,0.4652887,0.0011,0.3015,0.7019,0,0.5491,0.7424,0.0352,0.4299,0.7312,0.0355,0.7254,0.7715,0.137955,0.668903,28465,71343,5221,70525,43475,40519
"264282",0,0.3380282,0.5024002,0,0.308,0.6956,0,0.5356,0.7435,1e-04,0.4581,0.7193,0,0.6642,0.7439,0.0204715,0.6321955,29329,75137,5286,78016,46646,40920
"264283",0,0.3808544,0.5303337,0,0.2976,0.6858,0,0.5402,0.7326,0,0.4592,0.7322,0,0.5818,0.6834,0,0.625183,29203,74255,4971,77009,49137,44381
"264284",0,0.387111,0.5216757,0,0.2824,0.6716,0,0.5472,0.7075,0,0.4568,0.6209,0,0.5106,0.6197,0,0.5989775,27910,70098,4622,72481,47558,45680
"264285",0,0.3526426,0.5186412,0,0.2614,0.6429,0,0.5593,0.6884,0,0.4306,0.525,0,0.4492,0.5619,0,0.5850585,26346,66638,4306,68771,44491,44359
"264286",0,0.3186136,0.5134423,0,0.2286,0.6071,0,0.5535,0.6721,0,0.4091,0.4449,0,0.4211,0.5539,0,0.575471,25353,63666,3926,71626,40457,41320
"264287",0,0.3147396,0.5020141,0,0.1962,0.584,0,0.5456,0.6423,0,0.386,0.4595,0,0.3899,0.5276,0,0.5653665,24220,59101,3558,70749,36024,37502
"264288",0,0.2974808,0.4568197,0,0.1644,0.5699,0,0.5374,0.5912,0,0.3605,0.4902,0,0.3512,0.5135,0,0.5507585,22740,55869,3309,66384,31978,34198
"264289",0,0.2883786,0.4211244,0,0.1406,0.5352,0,0.5152,0.5544,0,0.3302,0.5322,0,0.3103,0.4772,0,0.5309785,21709,53798,3181,65688,31368,31581
"264290",0,0.2644084,0.3658753,0,0.1223,0.5069,0,0.4788,0.5196,0,0.3009,0.5858,0,0.2756,0.4359,0,0.5115115,21170,52723,3130,63683,31153,29962
"264291",0,0.2480328,0.3140225,0,0.1131,0.4934,0,0.4516,0.4897,0,0.2708,0.6802,0,0.2398,0.3853,0,0.5041855,20764,53169,3141,61307,30283,29445
"264292",0,0.227599,0.272694,0,0.1086,0.4841,0,0.415,0.461,0,0.244,0.6353,0,0.2132,0.3516,0,0.5028365,20803,54413,3220,61580,29569,29447
"264293",0,0.2094296,0.2491649,0,0.1057,0.4552,0,0.3779,0.4512,0,0.2249,0.6353,0,0.205,0.3316,0,0.499167,21619,57648,3498,65158,29030,29850
"264294",0,0.2000206,0.2552194,0,0.1003,0.3979,0,0.3454,0.4361,0,0.2299,0.634,0,0.1877,0.3029,0,0.5024855,24054,65341,4211,70924,30393,32813
"264295",0.000272,0.1968126,0.2673633,0.0082,0.0955,0.3578,8e-04,0.296,0.4132,0.0036,0.2461,0.7081,0,0.1648,0.274,0.000507,0.49774,26755,70689,4856,73091,36491,37338
"264296",0.018101,0.1967094,0.2842154,0.0658,0.0842,0.3225,0.0344,0.2523,0.3945,0.0485,0.2534,0.7171,0.0074,0.1349,0.2342,0.0531545,0.4883445,28081,72447,5012,74726,42306,40621
"264297",0.0525992,0.2047746,0.2806644,0.1658,0.0884,0.2991,0.0903,0.2183,0.3607,0.1189,0.2545,0.7375,0.0582,0.1035,0.1935,0.1707025,0.502207,28750,72370,4993,75039,43556,42681
"264298",0.093512,0.2362482,0.2758714,0.2817,0.0947,0.2981,0.1518,0.2179,0.3268,0.1982,0.2764,0.6979,0.1346,0.0825,0.1561,0.3069725,0.5797585,29016,72996,5067,74838,44052,43145
"264299",0.122002,0.2545446,0.2667922,0.3594,0.1027,0.2749,0.2204,0.1977,0.279,0.2628,0.2967,0.6754,0.2121,0.0788,0.1278,0.429665,0.638523,29064,73948,5029,75101,43965,42942
"264300",0.149249,0.2510726,0.2349496,0.3828,0.1077,0.215,0.2536,0.168,0.2397,0.2807,0.3006,0.6885,0.2969,0.0959,0.1156,0.5119395,0.669473,28882,73223,4900,74474,43652,42707
"264301",0.1327586,0.2257216,0.2003209,0.3633,0.1,0.1384,0.252,0.146,0.201,0.2658,0.2893,0.699,0.3032,0.1356,0.1154,0.542565,0.6871135,29152,72320,4903,72438,43450,42393
"264302",0.096411,0.179019,0.1520095,0.2951,0.0824,0.0751,0.201,0.1226,0.1634,0.2303,0.2599,0.6932,0.2313,0.1826,0.1199,0.519906,0.6983355,29058,71086,4810,70350,42852,41117
"264303",0.0506512,0.1258194,0.1019259,0.1947,0.0606,0.0334,0.1103,0.0965,0.1306,0.17,0.2171,0.6557,0.148,0.2275,0.1233,0.4387705,0.6980805,28877,70109,4632,68482,42628,40604
"264304",0.0200844,0.0845366,0.066339,0.0787,0.0458,0.0104,0.0338,0.085,0.1154,0.0991,0.1794,0.6468,0.0658,0.2773,0.1274,0.3124395,0.6962705,28613,68861,4630,67639,42768,40192
"264305",0.0023048,0.0648324,0.0435079,0.0032,0.0437,0.0024,1e-04,0.0971,0.1111,0.0268,0.166,0.6116,0.0146,0.3414,0.1555,0.1562035,0.667402,28804,69997,5019,68926,44792,40141
"264306",0,0.0521866,0.0266644,0,0.0477,6e-04,0,0.1135,0.1145,0,0.1732,0.6353,0,0.4098,0.2016,0.0238685,0.62593,29299,74187,5207,75286,47587,40289
"264307",0,0.0439302,0.0139955,0,0.0519,2e-04,0,0.121,0.1207,0,0.1674,0.6327,0,0.4573,0.2672,0,0.622625,28970,73535,4931,73779,49078,43802
"264308",0,0.0393242,0.0104533,0,0.0562,1e-04,0,0.1201,0.128,0,0.152,0.594,0,0.485,0.341,0,0.6144155,27528,69423,4597,69147,46815,45024
"264309",0,0.0407076,0.0174732,0,0.0602,1e-04,0,0.1094,0.1352,0,0.1369,0.4815,0,0.5257,0.4022,0,0.606307,26057,66042,4289,65386,43544,43861
"264310",0,0.0488818,0.040028,0,0.0648,5e-04,0,0.0955,0.1369,0,0.1313,0.3998,0,0.5708,0.4701,0,0.5850155,25157,63069,3932,67986,39230,40982
"264311",0,0.0562976,0.0695512,0,0.0651,0.0014,0,0.0881,0.1306,0,0.1328,0.3697,0,0.5941,0.5411,0,0.561735,24123,58616,3561,67180,34886,37333
"264312",0,0.062443,0.1037962,0,0.0622,0.0051,0,0.091,0.123,0,0.1294,0.3782,0,0.6132,0.5867,0,0.545235,22628,55239,3332,62908,30590,34211
"264313",0,0.0723526,0.1473654,0,0.0612,0.0176,0,0.1029,0.1285,0,0.1254,0.3897,0,0.6231,0.6154,0,0.5307875,21606,53316,3228,63461,29536,31552
"264314",0,0.0909492,0.1987393,0,0.0654,0.0457,0,0.121,0.149,0,0.1283,0.4157,0,0.638,0.6373,0,0.514007,21003,52520,3175,61096,29116,30044
"264315",0,0.114038,0.246198,0,0.0726,0.0837,0,0.1359,0.1711,0,0.1351,0.439,0,0.6545,0.6537,0,0.4950735,20690,52823,3200,58715,27926,29280
"264316",0,0.1320114,0.2884804,0,0.0773,0.1266,0,0.1509,0.1987,0,0.1441,0.4829,0,0.6369,0.6565,0,0.475793,20774,54059,3276,58599,27000,29204
"264317",0,0.1517384,0.3450015,0,0.081,0.1765,0,0.1727,0.2405,0,0.1539,0.5207,0,0.6238,0.685,0,0.4616135,21638,57427,3563,62102,26296,29632
"264318",0,0.179652,0.3937679,0,0.0873,0.2418,0,0.2072,0.2986,0,0.1676,0.5394,0,0.5705,0.6857,0,0.4409405,24097,65197,4275,68359,27632,32317
"264319",0.0006334,0.2144406,0.4397856,0.0566,0.0911,0.3394,0.0073,0.2609,0.371,0.0093,0.1804,0.5579,0,0.5215,0.6665,0.000845,0.418315,26692,70153,4910,71195,33226,36640
"264320",0.0308664,0.2441988,0.4881073,0.2066,0.0661,0.4329,0.0734,0.3015,0.4255,0.0633,0.183,0.555,0.005,0.492,0.6321,0.0631185,0.3809275,28116,71982,5103,72749,39147,39756
"264321",0.1033662,0.2863732,0.5430833,0.3601,0.0664,0.5268,0.1733,0.3757,0.4725,0.1316,0.1869,0.4639,0.0343,0.5287,0.5837,0.179203,0.381766,28991,72064,5049,73176,41092,41630
"264322",0.1752096,0.337432,0.5518998,0.479,0.1193,0.5924,0.2717,0.4657,0.5252,0.1995,0.2004,0.4537,0.072,0.5844,0.6061,0.309984,0.42498,29222,72368,5090,73149,42125,42048
"264323",0.2266612,0.3949228,0.6099307,0.5556,0.1722,0.6368,0.3344,0.5361,0.5839,0.2534,0.221,0.5437,0.1172,0.6227,0.6857,0.4305685,0.431949,29258,72909,5030,73729,42491,41934
"264324",0.2079172,0.4201848,0.6090248,0.5661,0.1914,0.6683,0.3191,0.5815,0.6377,0.2726,0.2476,0.7047,0.1584,0.6648,0.7447,0.501724,0.4316735,28818,72504,4890,73159,42318,41878
"264325",0.1728854,0.4385058,0.6344609,0.5226,0.2003,0.6876,0.2507,0.6099,0.6701,0.2546,0.2637,0.7549,0.1864,0.6989,0.7419,0.5157405,0.446129,28917,71932,4865,71673,41962,41536
"264326",0.1309388,0.456631,0.6330573,0.4301,0.209,0.7148,0.1774,0.6167,0.6806,0.2102,0.2704,0.7923,0.1902,0.7104,0.714,0.470076,0.4659215,28763,70674,4744,69727,41331,40339
"264327",0.0808444,0.4628242,0.6340242,0.2929,0.2094,0.7412,0.1081,0.6007,0.6874,0.1476,0.2725,0.7519,0.164,0.6891,0.6582,0.3782385,0.475533,28726,69854,4595,68420,40850,39820
"264328",0.0336044,0.4937634,0.6141002,0.1295,0.2161,0.775,0.0375,0.6134,0.7158,0.0806,0.2792,0.6838,0.1191,0.6429,0.6548,0.2618665,0.462783,28680,68549,4624,67639,40659,39489
"264329",0.0025662,0.519756,0.521837,0.0088,0.278,0.7767,1e-04,0.6428,0.7735,0.0199,0.3192,0.7569,0.0462,0.5859,0.6788,0.131126,0.4225545,29049,69677,5018,68838,42391,39511
"264330",0,0.4801454,0.4528649,0,0.3376,0.7223,0,0.6543,0.7843,2e-04,0.3598,0.7002,5e-04,0.5482,0.6379,0.020102,0.3771215,29657,74309,5207,74964,45361,39664
"264331",0,0.3943154,0.4629574,0,0.362,0.6327,0,0.6297,0.7518,0,0.369,0.5816,0,0.5246,0.5481,0,0.373005,29271,74142,4931,73147,48348,42969
"264332",0,0.3077642,0.3872573,0,0.3732,0.526,0,0.6091,0.7164,0,0.3596,0.6314,0,0.5,0.5321,0,0.3789455,27967,69949,4619,68449,46587,43931
"264333",0,0.2579736,0.3135905,0,0.3494,0.3615,0,0.5737,0.6636,0,0.3459,0.7115,0,0.4934,0.5338,0,0.3933705,26383,66294,4295,64752,43785,42845
"264334",0,0.234661,0.3394975,0,0.3227,0.243,0,0.5223,0.5971,0,0.3489,0.7447,0,0.4937,0.5374,0,0.4058425,25506,63103,3907,67699,39842,40076
"264335",0,0.2629382,0.4588746,0,0.2907,0.1771,0,0.4521,0.5446,0,0.3628,0.6979,0,0.4959,0.5476,0,0.42428,24493,58481,3537,67009,35600,36585
"264336",0,0.292754,0.5408721,0,0.2562,0.1461,0,0.3672,0.5121,0,0.3753,0.6754,0,0.5038,0.5455,0,0.4414645,22820,55064,3279,62790,31541,33474
"264337",0,0.329391,0.5788799,0,0.2256,0.1563,0,0.2787,0.4807,0,0.4027,0.6275,0,0.5008,0.5368,0,0.448998,21816,53065,3160,62161,30902,31224
"264338",0,0.3576084,0.58401,0,0.2016,0.1828,0,0.2117,0.4562,0,0.4391,0.6062,0,0.4795,0.5287,0,0.4456655,21049,52126,3104,60132,30347,29699
"264339",0,0.3810566,0.5965346,0,0.1818,0.2257,0,0.1558,0.4333,0,0.4678,0.6209,0,0.4597,0.511,0,0.4499825,20817,52563,3109,58046,29309,29082
"264340",0,0.3743106,0.5932643,0,0.167,0.2728,0,0.1074,0.4041,0,0.4812,0.6742,0,0.4534,0.5001,0,0.466885,20920,54076,3168,58623,28665,29091
"264341",0,0.3723174,0.5588214,0,0.1549,0.319,0,0.0799,0.3679,0,0.4829,0.6717,0,0.4557,0.4923,0,0.4918255,21771,57188,3429,62390,28221,29425
"264342",0,0.3585026,0.4936009,0,0.1437,0.3345,0,0.0653,0.3023,0,0.4714,0.5733,0,0.4508,0.4876,0,0.507325,24156,64910,4148,69055,29659,31931
"264343",0.0013082,0.3227896,0.4258847,0.0426,0.1192,0.3107,0.0039,0.0588,0.2262,0.0021,0.4523,0.5365,0,0.4354,0.4599,0.001014,0.5028525,26587,70361,4796,72525,35382,36070
"264344",0.0613242,0.2697554,0.3507475,0.1395,0.0749,0.2694,0.035,0.0523,0.1665,0.0813,0.3972,0.4625,0.0315,0.4064,0.4274,0.076224,0.479627,27882,72847,5019,74140,41045,38844
"264345",0.183606,0.2676854,0.3001978,0.2289,0.0665,0.24,0.0826,0.0453,0.1292,0.2185,0.392,0.2407,0.1616,0.3785,0.3869,0.241785,0.521174,28685,73272,5055,74463,42048,40891
"264346",0.3551016,0.2967572,0.2753741,0.2955,0.0884,0.2187,0.127,0.0405,0.1121,0.3509,0.4422,0.3417,0.2939,0.395,0.3584,0.4335655,0.552813,28734,73783,5084,73895,41773,41497
"264347",0.486816,0.2779606,0.2491323,0.3419,0.103,0.2188,0.155,0.0457,0.0987,0.4344,0.4091,0.279,0.3631,0.4163,0.3287,0.5635315,0.536535,28659,74329,4997,74019,40853,41425
"264348",0.529405,0.2553322,0.2198011,0.3507,0.1123,0.2177,0.1636,0.0583,0.087,0.4669,0.368,0.1862,0.3561,0.4137,0.2987,0.639632,0.513537,28012,73415,4808,73628,40085,41031
"264349",0.5022956,0.2318778,0.1977389,0.3191,0.1203,0.1973,0.1485,0.071,0.0781,0.4505,0.3364,0.1633,0.3219,0.4037,0.2807,0.656762,0.4997805,27770,72120,4672,71125,39652,40494
"264350",0.43798,0.2121788,0.1789587,0.2565,0.1177,0.172,0.1131,0.0812,0.0719,0.3991,0.3128,0.1925,0.2771,0.401,0.2734,0.608315,0.50082,27415,70315,4492,68764,39383,39214
"264351",0.3390554,0.1904602,0.1497754,0.1703,0.1138,0.15,0.0694,0.0853,0.0675,0.3169,0.2884,0.2419,0.2097,0.3879,0.2847,0.512887,0.505135,26963,69351,4375,66711,39146,38361
"264352",0.1921592,0.1551962,0.1191953,0.0711,0.1118,0.1265,0.0271,0.0777,0.0581,0.2006,0.2508,0.2751,0.12,0.3506,0.2877,0.3699175,0.4987965,26805,68404,4400,65704,39448,37843
"264353",0.036469,0.137171,0.1139767,0.0034,0.1183,0.1097,6e-04,0.0698,0.0512,0.0626,0.2159,0.3225,0.0383,0.3621,0.3022,0.192059,0.461517,27119,69213,4740,67046,41450,37505
"264354",0,0.1546982,0.1279686,0,0.1323,0.1103,0,0.0653,0.0542,3e-04,0.216,0.3486,3e-04,0.4255,0.3481,0.0304205,0.3953875,27909,72353,4964,73741,44315,37358
"264355",0,0.1514758,0.1245773,0,0.137,0.1197,0,0.065,0.0602,0,0.2037,0.2626,0,0.4987,0.3926,0,0.380222,28096,71417,4652,73402,46633,40800
"264356",0,0.1235446,0.1166894,0,0.1348,0.115,0,0.0616,0.066,0,0.1773,0.1852,0,0.5643,0.4408,0,0.354607,26879,67218,4272,69858,44136,41783
"264357",0,0.099676,0.1333104,0,0.1245,0.099,0,0.057,0.0666,0,0.1505,0.2256,0,0.6181,0.4904,0,0.318246,25480,63852,3980,66711,40874,40938
"264358",0,0.1035434,0.1807945,0,0.1117,0.0826,0,0.0593,0.0688,0,0.1436,0.2905,0,0.6594,0.5224,0,0.282902,24858,61503,3690,70278,37165,38875
"264359",0,0.1312362,0.2365931,0,0.0981,0.0904,0,0.0732,0.0855,0,0.1505,0.4259,0,0.6823,0.5503,0,0.2560845,24130,57503,3407,69570,33341,36246
"264360",0,0.1675532,0.2945133,0,0.0917,0.1146,0,0.0949,0.1115,0,0.1654,0.5705,0,0.6783,0.577,0,0.2362005,22676,54003,3184,65027,29959,33646
"264361",0,0.1958656,0.3425093,0,0.0872,0.1421,0,0.1128,0.1319,0,0.1842,0.6778,0,0.6654,0.6262,0,0.2218625,21714,51989,3044,64278,29219,31075
"264362",0,0.2089928,0.3903391,0,0.0873,0.1554,0,0.1221,0.147,0,0.1995,0.707,0,0.6247,0.6487,0,0.2123725,20856,50806,2964,61884,28410,29103
"264363",0,0.2178734,0.3980721,0,0.0837,0.2063,0,0.1333,0.1659,0,0.2112,0.699,0,0.5608,0.6498,0,0.225054,20468,50420,2941,59415,27185,28038
"264364",0,0.2131928,0.3997316,0,0.077,0.2796,0,0.1657,0.1862,0,0.2185,0.7182,0,0.512,0.6278,0,0.23832,20241,50233,2976,58732,26125,27644
"264365",0,0.2070168,0.3977478,0,0.0784,0.3206,0,0.1948,0.1907,0,0.2309,0.6921,0,0.4601,0.6216,0,0.252675,20384,50152,3058,60356,25091,27408
"264366",0,0.2138502,0.4156909,0,0.0769,0.3638,0,0.2122,0.2079,0,0.2485,0.6874,0,0.4466,0.6256,0,0.257249,21230,50899,3279,62635,25396,28016
"264367",0.0029268,0.2352772,0.455504,0.0181,0.0763,0.4231,0.0101,0.2417,0.2426,0.0124,0.264,0.7364,0,0.4154,0.6068,0.0017745,0.2520825,22055,53720,3538,63785,27608,28948
"264368",0.056151,0.2519064,0.4905307,0.1058,0.0727,0.4684,0.0917,0.2668,0.2696,0.1144,0.2525,0.7816,0.0044,0.3826,0.6062,0.089738,0.215795,23420,57165,3870,66397,30097,30561
"264369",0.1097542,0.2797944,0.545188,0.2667,0.0949,0.5125,0.1928,0.2989,0.3112,0.2171,0.2387,0.8017,0.0336,0.3514,0.5985,0.226286,0.197173,24880,59993,4035,67562,34040,33912
"264370",0.1492242,0.323548,0.6027368,0.3967,0.1156,0.5514,0.268,0.3756,0.3698,0.281,0.2554,0.7992,0.0662,0.3535,0.6063,0.343162,0.2308785,25334,61511,4094,67108,36672,35874
"264371",0.2507268,0.4171418,0.6352028,0.4804,0.131,0.5866,0.2836,0.4462,0.4462,0.3152,0.346,0.7941,0.0882,0.3883,0.637,0.422961,0.269644,25325,62409,4041,67095,37055,36188
"264372",0.3861588,0.509509,0.6901314,0.498,0.1463,0.6239,0.2769,0.5022,0.4953,0.319,0.394,0.7676,0.0895,0.417,0.6854,0.464609,0.2994285,24898,61284,3962,67642,37125,35673
"264373",0.4890096,0.5778,0.7592537,0.4663,0.1603,0.65,0.2773,0.5411,0.518,0.2934,0.4126,0.6288,0.0948,0.4454,0.7042,0.457812,0.328809,24279,58607,3879,64322,36936,35588
"264374",0.4598356,0.6083426,0.783355,0.4019,0.1704,0.6546,0.2519,0.5632,0.5392,0.2503,0.424,0.6275,0.0829,0.4748,0.7255,0.411516,0.3667855,23636,56962,3811,61740,36343,34507
"264375",0.316789,0.6089334,0.7878363,0.2857,0.1703,0.6743,0.1548,0.5652,0.5571,0.1894,0.426,0.685,0.0591,0.5219,0.7825,0.331867,0.3889505,23511,56024,3781,60198,35954,33451
"264376",0.1375982,0.6076796,0.8139288,0.1363,0.1591,0.7094,0.0542,0.575,0.5769,0.1129,0.4198,0.7036,0.0278,0.5898,0.8426,0.2222465,0.3713865,23756,55613,3880,59610,35868,32654
"264377",0.0187552,0.648949,0.8481058,0.014,0.191,0.7484,9e-04,0.6009,0.6222,0.0315,0.438,0.6921,0.0061,0.6551,0.8768,0.1083905,0.312776,24629,57413,4311,61632,36998,32276
"264378",0,0.694439,0.8718666,0,0.2583,0.7876,0,0.625,0.6642,1e-04,0.4863,0.6897,0,0.7238,0.9008,0.0169765,0.3011525,26032,62782,4596,68131,39990,32973
"264379",0,0.7256284,0.8889473,0,0.31,0.8187,0,0.6525,0.695,0,0.5326,0.7637,0,0.7817,0.9124,0,0.3350945,26102,62787,4326,67790,41409,36209
"264380",0,0.7450898,0.8997571,0,0.3547,0.8467,0,0.6807,0.716,0,0.5445,0.8471,0,0.8171,0.9068,0,0.3477625,25017,59105,4057,64525,38989,37548
"264381",0,0.7462182,0.8882407,0,0.3938,0.8579,0,0.7027,0.7361,0,0.5415,0.9108,0,0.8398,0.9202,0,0.352324,23741,56071,3855,61913,36074,37293
"264382",0,0.7468056,0.8848146,0,0.4099,0.8801,0,0.719,0.7556,0,0.5375,0.8863,0,0.8567,0.9464,0,0.3589625,23299,54698,3635,65618,33406,35904
"264383",0,0.7636458,0.8992427,0,0.4067,0.8964,0,0.7275,0.7704,0,0.5512,0.9438,0,0.8602,0.96,0,0.358818,22546,51545,3411,65381,30748,33669
"264384",0,0.790958,0.9101396,0,0.4131,0.9015,0,0.7291,0.7819,0,0.5675,0.9688,0,0.8644,0.9577,0,0.358135,21226,48301,3303,60031,28181,31058
"264385",0,0.7981336,0.9239944,0,0.4179,0.9041,0,0.7375,0.7934,0,0.5669,0.939,0,0.8693,0.9483,0,0.3638295,20251,46317,3221,58863,27384,28598
"264386",0,0.7905984,0.9293143,0,0.4321,0.9079,0,0.7503,0.8062,0,0.563,0.902,0,0.8746,0.939,0,0.3667865,19565,45333,3248,56069,26571,26860
"264387",0,0.7882188,0.9222482,0,0.4532,0.9148,0,0.7438,0.8184,0,0.5551,0.8909,0,0.8765,0.9394,0,0.369531,19045,45094,3271,52729,25108,25757
"264388",0,0.7684,0.8985564,0,0.4787,0.9215,0,0.7491,0.8336,0,0.5685,0.8847,0,0.8644,0.9362,0,0.358691,18899,45072,3307,51318,24085,25429
"264389",0,0.745232,0.8773746,0,0.5101,0.9128,0,0.7758,0.8577,0,0.5592,0.8423,0,0.8432,0.9198,0,0.339986,18968,44723,3403,51722,23135,25587
"264390",0,0.7159108,0.8555696,0,0.541,0.8835,0,0.7945,0.8914,0,0.5236,0.7932,0,0.8224,0.9057,0,0.3169165,19376,44377,3597,52584,23143,25975
"264391",0.0005796,0.6848412,0.8491894,0.0063,0.5409,0.8424,3e-04,0.7899,0.8892,0.0015,0.4806,0.7427,1e-04,0.8015,0.8937,0.0004225,0.296943,19581,45904,3802,52456,24213,26320
"264392",0.041248,0.676196,0.8410694,0.0326,0.5458,0.8277,0.0123,0.7456,0.8737,0.0277,0.4416,0.7322,0.0335,0.7835,0.8843,0.0518945,0.264129,20671,49309,4074,55286,25355,27017
"264393",0.147385,0.678058,0.8312376,0.065,0.566,0.8477,0.0307,0.6729,0.868,0.0796,0.4466,0.7093,0.1111,0.7757,0.878,0.1791265,0.2521405,21963,52774,4279,57798,27861,29302
"264394",0.3051292,0.733347,0.8260983,0.0959,0.59,0.8698,0.0587,0.6147,0.852,0.1397,0.4969,0.6209,0.1932,0.7755,0.8732,0.3338435,0.274271,22517,55287,4274,59207,30425,31577
"264395",0.4502842,0.7488624,0.8229566,0.1471,0.5955,0.885,0.126,0.6175,0.8211,0.1807,0.5452,0.6693,0.2765,0.78,0.8662,0.4388245,0.2878865,23011,57774,4306,60337,31844,32436
"264396",0.5127336,0.752447,0.812441,0.1854,0.5945,0.889,0.1771,0.6313,0.7739,0.2003,0.5721,0.8051,0.3248,0.7886,0.8537,0.496961,0.297902,23273,56871,4226,61551,32520,32530
"264397",0.5171962,0.7342924,0.7879802,0.2003,0.5858,0.8773,0.1826,0.6445,0.7269,0.1932,0.5646,0.8457,0.3073,0.7939,0.8497,0.508181,0.311127,22796,54747,4139,57563,33163,32579
"264398",0.465231,0.718632,0.7782058,0.1802,0.5455,0.8478,0.1545,0.6539,0.7139,0.1635,0.5377,0.843,0.2546,0.7792,0.82,0.472159,0.322967,22315,53007,4119,54733,33468,31926
"264399",0.3370548,0.7022552,0.7691947,0.1263,0.4794,0.8265,0.1,0.6381,0.7259,0.1141,0.5054,0.8287,0.1806,0.7402,0.7184,0.388171,0.333156,22125,52167,4144,53154,34372,30717
"264400",0.1235998,0.6215042,0.7123489,0.0519,0.4365,0.8258,0.033,0.6156,0.7379,0.0553,0.4626,0.855,0.0926,0.6807,0.6184,0.2662965,0.341903,22242,51894,4098,52675,35393,29998
"264401",0.020995,0.5477636,0.6605506,0.0046,0.437,0.8035,2e-04,0.5925,0.7397,0.014,0.4897,0.9056,0.0279,0.6273,0.5789,0.128033,0.3387485,23088,53959,4503,54654,36490,29690
"264402",0,0.5293652,0.6603403,0,0.4248,0.7514,0,0.5739,0.7126,1e-04,0.5583,0.9258,7e-04,0.6055,0.6152,0.0193725,0.339612,24797,58938,4717,61331,39539,30445
"264403",0,0.519867,0.6809741,0,0.3835,0.7132,0,0.552,0.7065,0,0.6052,0.9294,0,0.6028,0.726,0,0.3540255,25472,58680,4468,62506,42001,34177
"264404",0,0.5378452,0.728425,0,0.3463,0.6623,0,0.5304,0.6932,0,0.6408,0.9198,0,0.6115,0.8178,0,0.35548,24739,56165,4159,59912,40840,36189
"264405",0,0.5869698,0.7842788,0,0.3299,0.6061,0,0.5116,0.6627,0,0.6699,0.9104,0,0.6133,0.8667,0,0.357858,23548,54268,3898,57313,38265,36217
"264406",0,0.6347164,0.8415595,0,0.3334,0.5349,0,0.4464,0.6096,0,0.6794,0.9029,0,0.6056,0.8779,0,0.3630205,22925,54173,3588,60227,35212,35129
"264407",0,0.6907086,0.8639591,0,0.3308,0.5376,0,0.3848,0.5706,0,0.6801,0.8924,0,0.5981,0.8751,0,0.3641305,22058,50801,3292,59761,31742,32694
"264408",0,0.7474392,0.8930856,0,0.3387,0.6031,0,0.3545,0.5175,0,0.6653,0.902,0,0.5839,0.8436,0,0.372685,20818,48202,3132,55702,28250,29655
"264409",0,0.7932684,0.9011544,0,0.3516,0.6423,0,0.3172,0.4501,0,0.6401,0.8644,0,0.5533,0.786,0,0.380662,20063,46719,3019,54929,27852,27918
"264410",0,0.7846306,0.863406,0,0.3624,0.6956,0,0.2536,0.361,0,0.6158,0.8211,0,0.5067,0.7424,0,0.3863735,19598,46321,2988,52911,27911,26809
"264411",0,0.7312074,0.8349174,0,0.3988,0.7111,0,0.2005,0.3061,0,0.5822,0.8195,0,0.4518,0.7129,0,0.387843,19472,47054,3000,50987,27336,26140
"264412",0,0.6489818,0.80537,0,0.4437,0.7354,0,0.182,0.2932,0,0.5353,0.8471,0,0.4198,0.6972,0,0.3866205,19711,49302,3099,51476,26633,26206
"264413",0,0.5676904,0.7715602,0,0.4767,0.805,0,0.1561,0.3404,0,0.4639,0.8504,0,0.3958,0.7176,0,0.3745215,20805,53843,3384,55768,26148,27003
