utc_timestamp,cet_cest_timestamp,interpolated_values,BE_load_entsoe_power_statistics,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics,LU_load_entsoe_power_statistics,NL_load_entsoe_power_statistics,PT_load_entsoe_power_statistics
2015-08-02T21:00:00Z,2015-08-02T23:00:00+0200,,7785,43847,2794,27815,42455,26756,587,10823,5409
2015-08-02T22:00:00Z,2015-08-03T00:00:00+0200,,7326,41337,2665,25996,37272,23133,530,10258,5001
2015-08-02T23:00:00Z,2015-08-03T01:00:00+0200,,7034,39731,2571,24316,36039,20664,501,9835,4698
2015-08-03T00:00:00Z,2015-08-03T02:00:00+0200,,6792,38926,2518,23179,33958,19751,548,9612,4429
2015-08-03T01:00:00Z,2015-08-03T03:00:00+0200,,6722,39065,2523,22471,32477,19079,540,9533,4307
2015-08-03T02:00:00Z,2015-08-03T04:00:00+0200,,6834,40317,2576,22303,32713,18705,541,9495,4220
2015-08-03T03:00:00Z,2015-08-03T05:00:00+0200,,7109,43899,2696,22681,34692,18852,557,9794,4258
2015-08-03T04:00:00Z,2015-08-03T06:00:00+0200,,7573,51484,3154,24489,36551,19493,585,10387,4230
2015-08-03T05:00:00Z,2015-08-03T07:00:00+0200,,8236,57802,3753,26296,40025,23055,678,11579,4347
2015-08-03T06:00:00Z,2015-08-03T08:00:00+0200,,8999,61937,4083,29064,43632,27767,676,12760,4942
2015-08-03T07:00:00Z,2015-08-03T09:00:00+0200,,9533,64054,4231,31757,46110,31097,795,13379,5820
2015-08-03T08:00:00Z,2015-08-03T10:00:00+0200,,9867,66197,4350,33400,47602,32234,779,13604,6007
2015-08-03T09:00:00Z,2015-08-03T11:00:00+0200,,10118,67872,4342,34584,49270,32151,834,13723,6201
2015-08-03T10:00:00Z,2015-08-03T12:00:00+0200,,10061,67302,4286,35454,50296,31990,796,13692,6395
2015-08-03T11:00:00Z,2015-08-03T13:00:00+0200,,10050,66771,4409,36131,49389,31852,816,13747,6249
2015-08-03T12:00:00Z,2015-08-03T14:00:00+0200,,9920,65706,4348,35671,48803,31285,778,13637,6441
2015-08-03T13:00:00Z,2015-08-03T15:00:00+0200,,9895,64712,4228,34894,47511,31034,688,13582,6557
2015-08-03T14:00:00Z,2015-08-03T16:00:00+0200,,9787,63166,4126,34694,46573,31040,711,13646,6496
2015-08-03T15:00:00Z,2015-08-03T17:00:00+0200,,9746,62393,4176,34571,46156,31957,720,13697,6477
2015-08-03T16:00:00Z,2015-08-03T18:00:00+0200,,9499,61413,4094,34103,46762,33030,775,13268,6301
2015-08-03T17:00:00Z,2015-08-03T19:00:00+0200,,9158,60345,3869,33145,45676,32996,727,12935,6227
2015-08-03T18:00:00Z,2015-08-03T20:00:00+0200,,8805,57952,3673,32361,43256,32176,766,12584,6204
2015-08-03T19:00:00Z,2015-08-03T21:00:00+0200,,8717,57180,3579,32815,43926,31395,714,12497,6203
2015-08-03T20:00:00Z,2015-08-03T22:00:00+0200,,8966,54252,3442,32270,46846,31516,728,12374,6207
2015-08-03T21:00:00Z,2015-08-03T23:00:00+0200,NL_wind_offshore_generation_actual,8523,49903,3135,30116,44760,28845,692,11801,5905
2015-08-03T22:00:00Z,2015-08-04T00:00:00+0200,NL_wind_offshore_generation_actual,7901,46622,2896,27967,39307,24784,666,11009,5375
2015-08-03T23:00:00Z,2015-08-04T01:00:00+0200,,7572,44642,2812,26027,37965,21955,642,10469,4987
2015-08-04T00:00:00Z,2015-08-04T02:00:00+0200,,7324,43400,2759,24755,35834,20755,634,10186,4744
2015-08-04T01:00:00Z,2015-08-04T03:00:00+0200,NL_wind_offshore_generation_actual,7236,43197,2771,24086,34284,19958,640,10075,4595
2015-08-04T02:00:00Z,2015-08-04T04:00:00+0200,NL_wind_offshore_generation_actual,7290,44153,2799,23772,34433,19518,655,10078,4521
2015-08-04T03:00:00Z,2015-08-04T05:00:00+0200,,7594,47491,2877,23994,36304,19434,592,10316,4444
2015-08-04T04:00:00Z,2015-08-04T06:00:00+0200,,8080,54097,3260,25467,38084,19891,693,10992,4508
2015-08-04T05:00:00Z,2015-08-04T07:00:00+0200,,8751,60100,3873,27189,41481,23058,735,12158,4512
2015-08-04T06:00:00Z,2015-08-04T08:00:00+0200,,9443,63975,4221,29475,44609,27274,743,13246,5088
2015-08-04T07:00:00Z,2015-08-04T09:00:00+0200,,9872,65620,4375,31881,46882,29913,800,13987,5886
2015-08-04T08:00:00Z,2015-08-04T10:00:00+0200,,10141,67497,4520,33323,48089,30570,840,14261,6056
2015-08-04T09:00:00Z,2015-08-04T11:00:00+0200,,10319,69168,4539,34388,49381,30281,859,14434,6249
2015-08-04T10:00:00Z,2015-08-04T12:00:00+0200,,10257,68558,4472,35201,49634,30633,828,14334,6409
2015-08-04T11:00:00Z,2015-08-04T13:00:00+0200,,10231,67903,4492,35731,48348,30851,835,14242,6320
2015-08-04T12:00:00Z,2015-08-04T14:00:00+0200,,10029,66523,4377,35143,47602,30530,781,14017,6431
2015-08-04T13:00:00Z,2015-08-04T15:00:00+0200,,9864,65235,4221,34535,46372,30301,751,13719,6554
2015-08-04T14:00:00Z,2015-08-04T16:00:00+0200,,9728,63593,4148,34511,45273,30308,713,13489,6484
2015-08-04T15:00:00Z,2015-08-04T17:00:00+0200,,9730,62915,4306,34408,44928,31322,767,13478,6390
2015-08-04T16:00:00Z,2015-08-04T18:00:00+0200,,9456,62377,4231,33865,45666,32497,755,12956,6172
2015-08-04T17:00:00Z,2015-08-04T19:00:00+0200,,9029,60844,4084,33195,44624,32362,763,12593,6095
2015-08-04T18:00:00Z,2015-08-04T20:00:00+0200,,8697,58254,3882,32383,42169,31657,720,12285,6143
2015-08-04T19:00:00Z,2015-08-04T21:00:00+0200,,8639,57085,3767,32820,43102,31502,724,12162,6200
2015-08-04T20:00:00Z,2015-08-04T22:00:00+0200,,8920,53800,3529,32419,46104,31473,701,12034,6180
2015-08-04T21:00:00Z,2015-08-04T23:00:00+0200,,8490,49401,3194,30264,44084,28664,659,11473,5845
2015-08-04T22:00:00Z,2015-08-05T00:00:00+0200,,7855,46108,2958,28240,38711,24786,631,10706,5327
2015-08-04T23:00:00Z,2015-08-05T01:00:00+0200,,7551,44146,2824,26321,37354,22266,598,10151,4897
2015-08-05T00:00:00Z,2015-08-05T02:00:00+0200,,7282,43114,2751,24975,35202,21262,616,9865,4702
2015-08-05T01:00:00Z,2015-08-05T03:00:00+0200,,7155,43021,2746,24280,33741,20685,571,9733,4491
2015-08-05T02:00:00Z,2015-08-05T04:00:00+0200,,7221,44112,2781,23907,33947,20395,494,9697,4428
2015-08-05T03:00:00Z,2015-08-05T05:00:00+0200,,7432,47277,2896,24179,35815,20456,494,9916,4440
2015-08-05T04:00:00Z,2015-08-05T06:00:00+0200,,7892,53613,3287,25639,37380,21280,527,10484,4483
2015-08-05T05:00:00Z,2015-08-05T07:00:00+0200,,8471,59321,3836,27175,40842,24702,579,11619,4441
2015-08-05T06:00:00Z,2015-08-05T08:00:00+0200,,9198,62872,4190,29438,44235,28960,616,12660,4949
2015-08-05T07:00:00Z,2015-08-05T09:00:00+0200,,9656,64307,4326,31888,46675,31635,636,13256,5826
2015-08-05T08:00:00Z,2015-08-05T10:00:00+0200,,9927,66017,4423,33513,48172,32903,649,13462,5981
2015-08-05T09:00:00Z,2015-08-05T11:00:00+0200,,10231,67702,4438,34641,49689,33004,651,13519,6156
2015-08-05T10:00:00Z,2015-08-05T12:00:00+0200,,10120,67215,4366,35550,50610,32858,657,13325,6326
2015-08-05T11:00:00Z,2015-08-05T13:00:00+0200,NL_wind_offshore_generation_actual,10054,66391,4377,36285,49412,32756,651,13322,6234
2015-08-05T12:00:00Z,2015-08-05T14:00:00+0200,NL_wind_offshore_generation_actual,9969,65387,4287,35647,48931,32459,638,13313,6329
2015-08-05T13:00:00Z,2015-08-05T15:00:00+0200,,9929,63984,4106,34963,47797,32635,622,13281,6489
2015-08-05T14:00:00Z,2015-08-05T16:00:00+0200,,9920,62280,4029,34828,46866,33092,616,13329,6484
2015-08-05T15:00:00Z,2015-08-05T17:00:00+0200,NL_wind_offshore_generation_actual,9827,61635,4150,34819,46727,33952,624,13464,6419
2015-08-05T16:00:00Z,2015-08-05T18:00:00+0200,,9689,60954,4043,34366,47275,34870,627,13010,6203
2015-08-05T17:00:00Z,2015-08-05T19:00:00+0200,,9293,59871,3828,33606,45827,34990,611,12649,6141
2015-08-05T18:00:00Z,2015-08-05T20:00:00+0200,,8880,57565,3638,32895,43391,33800,581,12309,6168
2015-08-05T19:00:00Z,2015-08-05T21:00:00+0200,,8815,56969,3559,33368,44294,32739,567,12299,6209
2015-08-05T20:00:00Z,2015-08-05T22:00:00+0200,,9105,54121,3445,32890,47383,32108,554,12179,6264
2015-08-05T21:00:00Z,2015-08-05T23:00:00+0200,,8638,49702,3181,30717,45368,28965,541,11628,5893
2015-08-05T22:00:00Z,2015-08-06T00:00:00+0200,,7999,46458,2947,28503,39808,25118,509,10833,5320
2015-08-05T23:00:00Z,2015-08-06T01:00:00+0200,,7702,44590,2817,26487,38418,22638,503,10273,4976
2015-08-06T00:00:00Z,2015-08-06T02:00:00+0200,,7417,43613,2780,25114,36184,21730,525,9984,4729
2015-08-06T01:00:00Z,2015-08-06T03:00:00+0200,,7271,43614,2759,24347,34676,21066,482,9900,4551
2015-08-06T02:00:00Z,2015-08-06T04:00:00+0200,,7279,44676,2797,23971,34825,20671,527,9870,4417
2015-08-06T03:00:00Z,2015-08-06T05:00:00+0200,,7538,47703,2910,24065,36767,20816,528,10029,4447
2015-08-06T04:00:00Z,2015-08-06T06:00:00+0200,,7928,53991,3341,25451,38415,21461,614,10605,4507
2015-08-06T05:00:00Z,2015-08-06T07:00:00+0200,,8644,59809,3976,26818,41671,24707,678,11734,4543
2015-08-06T06:00:00Z,2015-08-06T08:00:00+0200,,9353,63359,4270,29149,45049,29126,720,12903,5064
2015-08-06T07:00:00Z,2015-08-06T09:00:00+0200,,9839,65179,4403,31613,47439,32241,738,13629,5906
2015-08-06T08:00:00Z,2015-08-06T10:00:00+0200,,10152,67079,4529,33257,48775,33162,794,13925,6109
2015-08-06T09:00:00Z,2015-08-06T11:00:00+0200,,10375,68694,4501,34377,50221,33296,855,13993,6242
2015-08-06T10:00:00Z,2015-08-06T12:00:00+0200,,10296,68170,4431,35314,51051,33284,791,13974,6429
2015-08-06T11:00:00Z,2015-08-06T13:00:00+0200,,10217,67439,4462,36164,50004,32758,835,13936,6270
2015-08-06T12:00:00Z,2015-08-06T14:00:00+0200,,10096,66301,4371,35675,49544,31862,817,13853,6468
2015-08-06T13:00:00Z,2015-08-06T15:00:00+0200,,10052,65151,4210,35033,48273,31014,813,13713,6574
2015-08-06T14:00:00Z,2015-08-06T16:00:00+0200,,9957,63623,4171,34863,47418,30791,812,13697,6536
2015-08-06T15:00:00Z,2015-08-06T17:00:00+0200,,9941,63070,4278,34887,47255,31598,800,13755,6434
2015-08-06T16:00:00Z,2015-08-06T18:00:00+0200,,9707,62236,4160,34362,47661,32674,810,13389,6272
2015-08-06T17:00:00Z,2015-08-06T19:00:00+0200,,9301,61154,3953,33522,46314,32924,777,13098,6169
2015-08-06T18:00:00Z,2015-08-06T20:00:00+0200,,8917,58720,3737,32888,43757,32674,768,12828,6196
2015-08-06T19:00:00Z,2015-08-06T21:00:00+0200,,8899,57894,3672,33441,44714,32118,743,12663,6288
2015-08-06T20:00:00Z,2015-08-06T22:00:00+0200,,9147,55059,3549,32823,47528,32652,746,12503,6270
2015-08-06T21:00:00Z,2015-08-06T23:00:00+0200,,8700,50597,3227,30626,45436,29892,723,11946,5838
2015-08-06T22:00:00Z,2015-08-07T00:00:00+0200,,8091,47401,2999,28682,39873,25978,665,11150,5286
2015-08-06T23:00:00Z,2015-08-07T01:00:00+0200,,7719,45211,2843,26710,38545,23307,644,10527,4939
2015-08-07T00:00:00Z,2015-08-07T02:00:00+0200,,7432,44169,2788,25380,36429,22172,643,10266,4688
2015-08-07T01:00:00Z,2015-08-07T03:00:00+0200,,7299,43999,2779,24595,34954,21478,662,10146,4547
2015-08-07T02:00:00Z,2015-08-07T04:00:00+0200,,7322,44769,2826,24205,35000,21115,659,10112,4472
2015-08-07T03:00:00Z,2015-08-07T05:00:00+0200,,7624,47781,2919,24301,36739,21105,656,10312,4480
2015-08-07T04:00:00Z,2015-08-07T06:00:00+0200,,8018,53937,3259,25805,38285,21865,703,10813,4522
2015-08-07T05:00:00Z,2015-08-07T07:00:00+0200,,8641,59917,3809,27380,41340,25057,735,11876,4472
2015-08-07T06:00:00Z,2015-08-07T08:00:00+0200,,9343,63574,4167,29706,44769,29368,799,12938,5095
2015-08-07T07:00:00Z,2015-08-07T09:00:00+0200,,9801,65602,4313,31994,47362,32145,751,13612,5858
2015-08-07T08:00:00Z,2015-08-07T10:00:00+0200,,10069,67586,4447,33693,48776,32823,749,13870,5994
2015-08-07T09:00:00Z,2015-08-07T11:00:00+0200,,10231,68716,4433,34823,50074,32506,812,14004,6139
2015-08-07T10:00:00Z,2015-08-07T12:00:00+0200,,10156,67522,4302,35778,50953,32544,813,13906,6328
2015-08-07T11:00:00Z,2015-08-07T13:00:00+0200,,10110,65980,4202,36506,49751,32391,823,13841,6134
2015-08-07T12:00:00Z,2015-08-07T14:00:00+0200,,10096,64320,4024,36209,49049,31707,758,13787,6186
2015-08-07T13:00:00Z,2015-08-07T15:00:00+0200,"LT_solar_generation_actual | LT_wind_onshore_generation_actual",9999,62881,3869,35483,47648,31446,815,13666,6312
2015-08-07T14:00:00Z,2015-08-07T16:00:00+0200,,9869,61763,3860,35154,46531,31471,780,13667,6270
2015-08-07T15:00:00Z,2015-08-07T17:00:00+0200,,9816,61073,3981,34975,46266,32148,803,13752,6200
2015-08-07T16:00:00Z,2015-08-07T18:00:00+0200,,9528,60004,3900,34375,46697,32983,787,13423,6010
2015-08-07T17:00:00Z,2015-08-07T19:00:00+0200,,9160,58749,3659,33710,45109,32935,787,13081,5961
2015-08-07T18:00:00Z,2015-08-07T20:00:00+0200,,8809,55913,3448,32969,42952,32188,765,12771,5996
2015-08-07T19:00:00Z,2015-08-07T21:00:00+0200,,8702,55061,3402,33231,43990,31624,765,12582,6015
2015-08-07T20:00:00Z,2015-08-07T22:00:00+0200,,8914,52372,3305,32197,46982,31694,741,12270,5939
2015-08-07T21:00:00Z,2015-08-07T23:00:00+0200,,8533,48613,3082,30323,44763,29249,723,11764,5615
2015-08-07T22:00:00Z,2015-08-08T00:00:00+0200,,7955,45436,2849,28706,39410,25942,686,10967,5173
2015-08-07T23:00:00Z,2015-08-08T01:00:00+0200,,7559,43302,2698,26814,38024,23264,621,10435,4880
2015-08-08T00:00:00Z,2015-08-08T02:00:00+0200,,7286,41996,2618,25368,35611,21980,605,10081,4565
2015-08-08T01:00:00Z,2015-08-08T03:00:00+0200,,7166,41536,2585,24424,33823,21145,651,9899,4452
2015-08-08T02:00:00Z,2015-08-08T04:00:00+0200,,7078,41492,2573,23857,33327,20628,650,9805,4336
2015-08-08T03:00:00Z,2015-08-08T05:00:00+0200,,7131,42110,2580,23674,33927,20377,660,9719,4312
2015-08-08T04:00:00Z,2015-08-08T06:00:00+0200,,7145,43857,2690,23859,33698,20459,660,9761,4274
2015-08-08T05:00:00Z,2015-08-08T07:00:00+0200,,7487,47241,2953,23806,35650,21766,683,10195,4058
2015-08-08T06:00:00Z,2015-08-08T08:00:00+0200,,8053,51076,3284,24990,38563,24210,687,10855,4328
2015-08-08T07:00:00Z,2015-08-08T09:00:00+0200,,8598,54242,3513,26996,41150,26627,672,11609,4812
2015-08-08T08:00:00Z,2015-08-08T10:00:00+0200,,8913,56123,3642,28856,42519,27663,742,11909,5126
2015-08-08T09:00:00Z,2015-08-08T11:00:00+0200,,9110,57019,3645,29657,43872,27297,720,11930,5307
2015-08-08T10:00:00Z,2015-08-08T12:00:00+0200,,9047,55770,3572,30197,45445,26736,729,11764,5433
2015-08-08T11:00:00Z,2015-08-08T13:00:00+0200,,8927,54110,3516,30608,43331,26358,676,11585,5405
2015-08-08T12:00:00Z,2015-08-08T14:00:00+0200,,8553,52748,3436,30352,42329,25428,692,11440,5287
2015-08-08T13:00:00Z,2015-08-08T15:00:00+0200,,8514,51925,3473,29732,41078,24575,684,11348,5313
2015-08-08T14:00:00Z,2015-08-08T16:00:00+0200,,8649,51277,3495,29031,40219,24507,678,11370,5281
2015-08-08T15:00:00Z,2015-08-08T17:00:00+0200,,8688,51389,3665,28578,40509,25511,678,11559,5230
2015-08-08T16:00:00Z,2015-08-08T18:00:00+0200,,8574,51254,3671,28394,41284,27178,674,11626,5135
2015-08-08T17:00:00Z,2015-08-08T19:00:00+0200,,8397,50630,3486,28149,40383,28149,694,11539,5248
2015-08-08T18:00:00Z,2015-08-08T20:00:00+0200,,8153,48710,3271,28232,39324,28199,678,11399,5409
2015-08-08T19:00:00Z,2015-08-08T21:00:00+0200,,8145,48409,3260,29261,40235,27996,700,11481,5673
2015-08-08T20:00:00Z,2015-08-08T22:00:00+0200,,8319,46665,3161,28664,43571,28766,660,11486,5676
2015-08-08T21:00:00Z,2015-08-08T23:00:00+0200,,7963,43524,2926,27043,42058,26831,661,10961,5435
2015-08-08T22:00:00Z,2015-08-09T00:00:00+0200,,7486,40858,2691,25466,37163,24084,647,10362,5042
2015-08-08T23:00:00Z,2015-08-09T01:00:00+0200,,7176,38906,2568,23931,35960,21619,643,9826,4663
2015-08-09T00:00:00Z,2015-08-09T02:00:00+0200,,6930,37682,2502,22740,33685,20453,622,9504,4435
2015-08-09T01:00:00Z,2015-08-09T03:00:00+0200,,6772,37025,2478,21967,31924,19702,620,9337,4308
2015-08-09T02:00:00Z,2015-08-09T04:00:00+0200,,6713,37022,2482,21504,31363,19115,620,9261,4157
2015-08-09T03:00:00Z,2015-08-09T05:00:00+0200,,6730,37115,2444,21212,31543,18884,631,9204,4117
2015-08-09T04:00:00Z,2015-08-09T06:00:00+0200,,6694,37445,2476,21206,30743,18710,607,9001,4105
2015-08-09T05:00:00Z,2015-08-09T07:00:00+0200,,6926,39730,2738,20524,31854,19113,614,9205,3852
2015-08-09T06:00:00Z,2015-08-09T08:00:00+0200,,7401,43007,3075,21053,34233,20668,634,9647,4030
2015-08-09T07:00:00Z,2015-08-09T09:00:00+0200,,7811,46103,3302,22468,36504,22942,632,10171,4425
2015-08-09T08:00:00Z,2015-08-09T10:00:00+0200,,8121,48298,3402,23817,38254,24852,683,10533,4776
2015-08-09T09:00:00Z,2015-08-09T11:00:00+0200,,8579,50334,3399,24659,39749,25782,688,10718,4975
2015-08-09T10:00:00Z,2015-08-09T12:00:00+0200,,8698,49939,3363,25373,41387,26279,603,10793,5269
2015-08-09T11:00:00Z,2015-08-09T13:00:00+0200,,8311,48367,3317,26180,38798,26660,666,10732,5330
2015-08-09T12:00:00Z,2015-08-09T14:00:00+0200,,8020,47361,3269,26561,37523,26311,626,10753,5093
2015-08-09T13:00:00Z,2015-08-09T15:00:00+0200,,7928,46805,3249,26161,36256,25887,666,10747,5054
2015-08-09T14:00:00Z,2015-08-09T16:00:00+0200,,7823,46373,3293,25779,35568,26168,612,10945,5022
2015-08-09T15:00:00Z,2015-08-09T17:00:00+0200,,7915,47396,3514,25430,36070,27174,625,11366,5003
2015-08-09T16:00:00Z,2015-08-09T18:00:00+0200,,8058,48469,3581,25448,37506,28618,676,11568,5001
2015-08-09T17:00:00Z,2015-08-09T19:00:00+0200,,8113,48599,3466,25655,38201,29161,638,11505,5123
2015-08-09T18:00:00Z,2015-08-09T20:00:00+0200,,8053,48365,3347,26117,37959,29284,646,11457,5354
2015-08-09T19:00:00Z,2015-08-09T21:00:00+0200,,8204,49273,3371,27789,39429,29414,639,11658,5708
2015-08-09T20:00:00Z,2015-08-09T22:00:00+0200,,8313,48179,3263,28362,42560,30113,602,11629,5705
2015-08-09T21:00:00Z,2015-08-09T23:00:00+0200,,7893,45004,2964,27111,40971,27814,581,11091,5467
2015-08-09T22:00:00Z,2015-08-10T00:00:00+0200,,7427,42482,2767,25282,36032,24522,541,10511,5076
2015-08-09T23:00:00Z,2015-08-10T01:00:00+0200,,7148,40936,2663,23620,34832,22003,539,10080,4674
2015-08-10T00:00:00Z,2015-08-10T02:00:00+0200,,6996,40132,2582,22516,32871,21097,508,9876,4471
2015-08-10T01:00:00Z,2015-08-10T03:00:00+0200,,6926,40122,2578,21875,31621,20433,526,9788,4293
2015-08-10T02:00:00Z,2015-08-10T04:00:00+0200,,7030,41290,2632,21672,31907,20244,534,9804,4221
2015-08-10T03:00:00Z,2015-08-10T05:00:00+0200,,7425,45092,2811,21970,33783,20429,559,10104,4177
2015-08-10T04:00:00Z,2015-08-10T06:00:00+0200,,8051,52225,3289,23562,35465,21439,599,10780,4255
2015-08-10T05:00:00Z,2015-08-10T07:00:00+0200,,8787,58652,3881,25025,38471,24907,628,11972,4280
2015-08-10T06:00:00Z,2015-08-10T08:00:00+0200,,9555,62649,4193,27214,41777,29582,689,13307,4845
2015-08-10T07:00:00Z,2015-08-10T09:00:00+0200,,10009,64685,4317,29544,44153,32802,704,13973,5643
2015-08-10T08:00:00Z,2015-08-10T10:00:00+0200,,10328,66659,4445,31035,45306,34192,722,14185,5887
2015-08-10T09:00:00Z,2015-08-10T11:00:00+0200,,10555,67942,4461,31871,46678,34235,746,14357,6102
2015-08-10T10:00:00Z,2015-08-10T12:00:00+0200,,10478,67505,4413,32803,47547,34294,725,14315,6296
2015-08-10T11:00:00Z,2015-08-10T13:00:00+0200,,10442,66702,4437,33691,46323,34411,722,14320,6195
2015-08-10T12:00:00Z,2015-08-10T14:00:00+0200,,10391,65654,4359,33554,45525,33424,704,14212,6384
2015-08-10T13:00:00Z,2015-08-10T15:00:00+0200,,10275,64447,4198,33018,44289,32494,714,14177,6481
2015-08-10T14:00:00Z,2015-08-10T16:00:00+0200,,10143,63026,4123,32950,43283,32105,704,14125,6357
2015-08-10T15:00:00Z,2015-08-10T17:00:00+0200,,10078,62607,4282,32872,43174,32780,703,14119,6313
2015-08-10T16:00:00Z,2015-08-10T18:00:00+0200,,9877,62264,4182,32508,44013,33527,711,13536,6146
2015-08-10T17:00:00Z,2015-08-10T19:00:00+0200,,9462,61275,3949,31724,43116,33595,689,13174,5971
2015-08-10T18:00:00Z,2015-08-10T20:00:00+0200,,9122,58895,3756,31142,41007,32964,670,12827,5977
2015-08-10T19:00:00Z,2015-08-10T21:00:00+0200,,9092,57777,3691,32074,41916,32462,656,12916,6247
2015-08-10T20:00:00Z,2015-08-10T22:00:00+0200,,9195,53881,3448,31373,44731,32621,603,12600,6133
2015-08-10T21:00:00Z,2015-08-10T23:00:00+0200,,8720,49446,3124,29262,42787,29648,565,11987,5760
2015-08-10T22:00:00Z,2015-08-11T00:00:00+0200,,8119,46513,2871,27314,37571,25834,542,11180,5227
2015-08-10T23:00:00Z,2015-08-11T01:00:00+0200,,7766,44924,2761,25428,36380,23258,537,10627,4871
2015-08-11T00:00:00Z,2015-08-11T02:00:00+0200,,7515,43928,2691,24269,34270,22254,530,10329,4631
2015-08-11T01:00:00Z,2015-08-11T03:00:00+0200,,7460,43993,2686,23592,32893,21550,535,10195,4491
2015-08-11T02:00:00Z,2015-08-11T04:00:00+0200,,7543,44818,2743,23264,33012,21207,538,10226,4431
2015-08-11T03:00:00Z,2015-08-11T05:00:00+0200,,7828,48084,2929,23514,34761,21346,574,10455,4377
2015-08-11T04:00:00Z,2015-08-11T06:00:00+0200,,8398,54399,3463,24715,36326,22286,609,10989,4387
2015-08-11T05:00:00Z,2015-08-11T07:00:00+0200,,9076,60142,4118,25945,39383,25592,635,12207,4414
2015-08-11T06:00:00Z,2015-08-11T08:00:00+0200,,9790,63353,4398,28215,42762,30149,674,13357,4907
2015-08-11T07:00:00Z,2015-08-11T09:00:00+0200,,10192,64628,4497,30447,45005,33223,687,14066,5477
2015-08-11T08:00:00Z,2015-08-11T10:00:00+0200,,10353,66508,4595,31867,46462,34014,696,14305,5770
2015-08-11T09:00:00Z,2015-08-11T11:00:00+0200,,10661,68013,4579,32762,47831,33794,718,14369,5939
2015-08-11T10:00:00Z,2015-08-11T12:00:00+0200,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual",10614,67654,4507,33499,48912,33916,718,14293,6095
2015-08-11T11:00:00Z,2015-08-11T13:00:00+0200,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual",10588,67016,4525,34277,47632,33967,705,14285,5958
2015-08-11T12:00:00Z,2015-08-11T14:00:00+0200,,10452,65793,4432,33925,47064,33402,709,14238,6021
2015-08-11T13:00:00Z,2015-08-11T15:00:00+0200,,10471,64640,4273,33215,45763,33350,689,14144,6197
2015-08-11T14:00:00Z,2015-08-11T16:00:00+0200,,10364,63213,4166,32957,44770,33580,679,14173,6138
2015-08-11T15:00:00Z,2015-08-11T17:00:00+0200,,10223,62551,4314,32791,44588,34416,691,14250,6031
2015-08-11T16:00:00Z,2015-08-11T18:00:00+0200,SK_solar_generation_actual,9982,61785,4203,32381,45328,35137,690,13718,5970
2015-08-11T17:00:00Z,2015-08-11T19:00:00+0200,SK_solar_generation_actual,9624,60621,3954,31763,44075,35100,688,13294,5929
2015-08-11T18:00:00Z,2015-08-11T20:00:00+0200,,9276,58612,3786,31369,42025,34498,654,12965,5947
2015-08-11T19:00:00Z,2015-08-11T21:00:00+0200,,9370,57825,3729,32318,42645,33839,642,13100,6113
2015-08-11T20:00:00Z,2015-08-11T22:00:00+0200,,9418,54336,3479,31465,45350,33762,616,12669,6022
2015-08-11T21:00:00Z,2015-08-11T23:00:00+0200,,8894,50126,3146,29354,43340,30666,595,12059,5669
2015-08-11T22:00:00Z,2015-08-12T00:00:00+0200,,8306,46929,2901,27483,38080,26594,560,11246,5151
2015-08-11T23:00:00Z,2015-08-12T01:00:00+0200,,7972,45103,2780,25641,36914,23998,536,10734,4815
2015-08-12T00:00:00Z,2015-08-12T02:00:00+0200,,7683,44032,2707,24461,34854,22937,529,10432,4580
2015-08-12T01:00:00Z,2015-08-12T03:00:00+0200,,7608,43982,2706,23871,33472,22218,506,10309,4454
2015-08-12T02:00:00Z,2015-08-12T04:00:00+0200,,7631,44991,2758,23574,33533,21901,501,10281,4339
2015-08-12T03:00:00Z,2015-08-12T05:00:00+0200,,7916,48218,2937,23721,35254,21968,496,10565,4354
2015-08-12T04:00:00Z,2015-08-12T06:00:00+0200,,8536,54982,3429,24953,36663,22878,526,11213,4392
2015-08-12T05:00:00Z,2015-08-12T07:00:00+0200,,9209,60705,4043,26164,39670,25995,568,12302,4336
